starttime	seconds	ctime	dtime	ttime	wait
Sun Sep 03 19:53:07 2023	1693741987	0	542	542	542
Sun Sep 03 19:53:04 2023	1693741984	0	542	542	541
Sun Sep 03 19:53:04 2023	1693741984	0	542	542	541
Sun Sep 03 19:53:00 2023	1693741980	0	542	542	541
Sun Sep 03 19:53:02 2023	1693741982	0	542	542	540
Sun Sep 03 19:53:04 2023	1693741984	0	542	542	541
Sun Sep 03 19:53:01 2023	1693741981	1	542	542	541
Sun Sep 03 19:53:07 2023	1693741987	0	542	543	542
Sun Sep 03 19:53:06 2023	1693741986	1	542	543	541
Sun Sep 03 19:53:05 2023	1693741985	0	542	543	541
Sun Sep 03 19:53:00 2023	1693741980	1	542	543	541
Sun Sep 03 19:53:04 2023	1693741984	0	543	543	540
Sun Sep 03 19:53:01 2023	1693741981	0	543	543	542
Sun Sep 03 19:53:07 2023	1693741987	0	543	543	542
Sun Sep 03 19:53:08 2023	1693741988	0	543	543	542
Sun Sep 03 19:53:04 2023	1693741984	0	543	543	542
Sun Sep 03 19:53:04 2023	1693741984	0	543	543	543
Sun Sep 03 19:53:01 2023	1693741981	1	542	543	541
Sun Sep 03 19:53:00 2023	1693741980	0	543	543	542
Sun Sep 03 19:53:08 2023	1693741988	2	542	543	541
Sun Sep 03 19:52:59 2023	1693741979	0	543	543	540
Sun Sep 03 19:53:04 2023	1693741984	1	543	543	542
Sun Sep 03 19:53:05 2023	1693741985	0	543	543	543
Sun Sep 03 19:53:08 2023	1693741988	0	543	543	543
Sun Sep 03 19:53:03 2023	1693741983	0	543	543	542
Sun Sep 03 19:53:09 2023	1693741989	0	543	543	538
Sun Sep 03 19:53:06 2023	1693741986	0	543	543	543
Sun Sep 03 19:53:05 2023	1693741985	0	543	543	542
Sun Sep 03 19:53:05 2023	1693741985	0	543	544	543
Sun Sep 03 19:53:03 2023	1693741983	0	544	544	543
Sun Sep 03 19:53:04 2023	1693741984	0	543	544	543
Sun Sep 03 19:53:01 2023	1693741981	0	544	544	543
Sun Sep 03 19:53:07 2023	1693741987	0	543	544	543
Sun Sep 03 19:53:05 2023	1693741985	0	544	544	543
Sun Sep 03 19:53:03 2023	1693741983	0	544	544	543
Sun Sep 03 19:53:01 2023	1693741981	0	544	544	543
Sun Sep 03 19:53:08 2023	1693741988	0	544	544	544
Sun Sep 03 19:53:08 2023	1693741988	0	544	544	544
Sun Sep 03 19:53:04 2023	1693741984	0	544	544	543
Sun Sep 03 19:52:59 2023	1693741979	1	543	544	529
Sun Sep 03 19:53:08 2023	1693741988	0	544	544	543
Sun Sep 03 19:53:04 2023	1693741984	0	544	544	543
Sun Sep 03 19:53:07 2023	1693741987	0	544	544	544
Sun Sep 03 19:53:00 2023	1693741980	0	544	544	543
Sun Sep 03 19:53:07 2023	1693741987	0	544	544	543
Sun Sep 03 19:53:05 2023	1693741985	0	544	544	542
Sun Sep 03 19:53:06 2023	1693741986	1	544	544	543
Sun Sep 03 19:53:05 2023	1693741985	0	544	544	544
Sun Sep 03 19:53:01 2023	1693741981	0	544	544	542
Sun Sep 03 19:53:03 2023	1693741983	0	544	544	543
Sun Sep 03 19:52:59 2023	1693741979	0	544	544	544
Sun Sep 03 19:53:08 2023	1693741988	0	544	544	544
Sun Sep 03 19:53:03 2023	1693741983	1	544	544	543
Sun Sep 03 19:53:04 2023	1693741984	0	544	545	543
Sun Sep 03 19:53:01 2023	1693741981	0	544	545	544
Sun Sep 03 19:53:00 2023	1693741980	0	545	545	544
Sun Sep 03 19:53:05 2023	1693741985	0	544	545	544
Sun Sep 03 19:53:00 2023	1693741980	0	545	545	544
Sun Sep 03 19:52:59 2023	1693741979	1	544	545	543
Sun Sep 03 19:53:02 2023	1693741982	0	544	545	544
Sun Sep 03 19:53:06 2023	1693741986	0	544	545	544
Sun Sep 03 19:53:03 2023	1693741983	0	544	545	543
Sun Sep 03 19:53:08 2023	1693741988	0	545	545	544
Sun Sep 03 19:53:01 2023	1693741981	0	545	545	544
Sun Sep 03 19:53:02 2023	1693741982	1	544	545	543
Sun Sep 03 19:53:08 2023	1693741988	0	545	545	544
Sun Sep 03 19:53:06 2023	1693741986	0	545	545	544
Sun Sep 03 19:53:08 2023	1693741988	0	545	545	544
Sun Sep 03 19:53:04 2023	1693741984	0	545	545	545
Sun Sep 03 19:53:04 2023	1693741984	0	545	545	544
Sun Sep 03 19:53:02 2023	1693741982	0	545	545	544
Sun Sep 03 19:53:08 2023	1693741988	0	545	545	545
Sun Sep 03 19:53:06 2023	1693741986	0	545	545	545
Sun Sep 03 19:53:06 2023	1693741986	0	545	545	540
Sun Sep 03 19:53:08 2023	1693741988	0	545	545	545
Sun Sep 03 19:53:02 2023	1693741982	0	545	545	545
Sun Sep 03 19:53:08 2023	1693741988	0	545	545	545
Sun Sep 03 19:53:04 2023	1693741984	0	545	545	545
Sun Sep 03 19:53:01 2023	1693741981	1	545	546	544
Sun Sep 03 19:53:05 2023	1693741985	0	545	546	545
Sun Sep 03 19:53:08 2023	1693741988	0	545	546	545
Sun Sep 03 19:53:00 2023	1693741980	0	545	546	544
Sun Sep 03 19:53:09 2023	1693741989	0	545	546	545
Sun Sep 03 19:53:09 2023	1693741989	0	545	546	545
Sun Sep 03 19:53:04 2023	1693741984	0	545	546	545
Sun Sep 03 19:53:01 2023	1693741981	0	545	546	544
Sun Sep 03 19:53:07 2023	1693741987	0	546	546	545
Sun Sep 03 19:53:03 2023	1693741983	1	545	546	545
Sun Sep 03 19:53:03 2023	1693741983	0	546	546	545
Sun Sep 03 19:53:08 2023	1693741988	0	546	546	545
Sun Sep 03 19:53:08 2023	1693741988	0	546	546	545
Sun Sep 03 19:53:08 2023	1693741988	0	546	546	545
Sun Sep 03 19:53:00 2023	1693741980	0	546	546	546
Sun Sep 03 19:53:08 2023	1693741988	0	546	546	545
Sun Sep 03 19:53:05 2023	1693741985	0	546	546	545
Sun Sep 03 19:53:05 2023	1693741985	0	546	546	545
Sun Sep 03 19:53:08 2023	1693741988	0	546	546	545
Sun Sep 03 19:53:05 2023	1693741985	1	546	546	545
Sun Sep 03 19:53:07 2023	1693741987	0	546	546	546
Sun Sep 03 19:53:01 2023	1693741981	0	546	546	546
Sun Sep 03 19:53:05 2023	1693741985	0	546	547	546
Sun Sep 03 19:53:03 2023	1693741983	0	546	547	538
Sun Sep 03 19:53:04 2023	1693741984	0	546	547	546
Sun Sep 03 19:53:07 2023	1693741987	0	547	547	546
Sun Sep 03 19:53:03 2023	1693741983	0	546	547	546
Sun Sep 03 19:53:07 2023	1693741987	0	546	547	546
Sun Sep 03 19:53:09 2023	1693741989	0	546	547	546
Sun Sep 03 19:53:00 2023	1693741980	1	546	547	546
Sun Sep 03 19:53:06 2023	1693741986	0	547	547	546
Sun Sep 03 19:53:03 2023	1693741983	0	547	547	546
Sun Sep 03 19:52:59 2023	1693741979	0	547	547	546
Sun Sep 03 19:53:01 2023	1693741981	0	547	547	546
Sun Sep 03 19:53:02 2023	1693741982	0	547	547	546
Sun Sep 03 19:53:06 2023	1693741986	0	547	547	546
Sun Sep 03 19:53:03 2023	1693741983	0	547	547	547
Sun Sep 03 19:53:00 2023	1693741980	0	547	547	545
Sun Sep 03 19:53:04 2023	1693741984	0	547	547	546
Sun Sep 03 19:53:05 2023	1693741985	0	547	547	546
Sun Sep 03 19:53:08 2023	1693741988	0	547	547	547
Sun Sep 03 19:53:05 2023	1693741985	1	547	547	546
Sun Sep 03 19:53:09 2023	1693741989	0	547	547	546
Sun Sep 03 19:52:58 2023	1693741978	3	544	547	544
Sun Sep 03 19:53:04 2023	1693741984	0	547	547	547
Sun Sep 03 19:53:05 2023	1693741985	0	547	547	547
Sun Sep 03 19:53:06 2023	1693741986	0	547	547	547
Sun Sep 03 19:53:08 2023	1693741988	0	547	548	547
Sun Sep 03 19:53:00 2023	1693741980	0	547	548	546
Sun Sep 03 19:53:00 2023	1693741980	0	548	548	547
Sun Sep 03 19:53:00 2023	1693741980	0	548	548	547
Sun Sep 03 19:53:03 2023	1693741983	5	543	548	540
Sun Sep 03 19:53:09 2023	1693741989	0	548	548	538
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	547
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	547
Sun Sep 03 19:53:01 2023	1693741981	0	548	548	547
Sun Sep 03 19:53:05 2023	1693741985	0	548	548	547
Sun Sep 03 19:53:08 2023	1693741988	0	548	548	547
Sun Sep 03 19:53:02 2023	1693741982	0	548	548	548
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	547
Sun Sep 03 19:53:08 2023	1693741988	0	548	548	547
Sun Sep 03 19:53:08 2023	1693741988	0	548	548	547
Sun Sep 03 19:53:08 2023	1693741988	0	548	548	547
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	548
Sun Sep 03 19:53:08 2023	1693741988	0	548	548	548
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	546
Sun Sep 03 19:53:05 2023	1693741985	0	548	548	547
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	548
Sun Sep 03 19:53:07 2023	1693741987	0	548	548	548
Sun Sep 03 19:53:06 2023	1693741986	0	548	548	548
Sun Sep 03 19:53:02 2023	1693741982	0	548	548	548
Sun Sep 03 19:53:04 2023	1693741984	0	548	548	548
Sun Sep 03 19:53:07 2023	1693741987	0	548	548	548
Sun Sep 03 19:53:00 2023	1693741980	0	548	549	545
Sun Sep 03 19:52:59 2023	1693741979	0	548	549	538
Sun Sep 03 19:53:07 2023	1693741987	0	548	549	548
Sun Sep 03 19:53:02 2023	1693741982	0	548	549	548
Sun Sep 03 19:53:04 2023	1693741984	1	548	549	548
Sun Sep 03 19:53:06 2023	1693741986	0	549	549	548
Sun Sep 03 19:53:02 2023	1693741982	0	549	549	546
Sun Sep 03 19:53:04 2023	1693741984	0	549	549	548
Sun Sep 03 19:53:01 2023	1693741981	0	549	549	549
Sun Sep 03 19:53:06 2023	1693741986	0	549	549	547
Sun Sep 03 19:53:06 2023	1693741986	0	549	549	548
Sun Sep 03 19:53:04 2023	1693741984	0	549	549	545
Sun Sep 03 19:53:09 2023	1693741989	0	549	549	548
Sun Sep 03 19:52:59 2023	1693741979	0	549	549	548
Sun Sep 03 19:53:02 2023	1693741982	0	549	549	549
Sun Sep 03 19:53:07 2023	1693741987	0	549	549	548
Sun Sep 03 19:53:08 2023	1693741988	0	549	550	549
Sun Sep 03 19:53:00 2023	1693741980	0	549	550	549
Sun Sep 03 19:53:08 2023	1693741988	0	549	550	549
Sun Sep 03 19:53:07 2023	1693741987	0	550	550	549
Sun Sep 03 19:53:04 2023	1693741984	0	550	550	549
Sun Sep 03 19:53:04 2023	1693741984	0	550	550	549
Sun Sep 03 19:53:03 2023	1693741983	0	550	550	549
Sun Sep 03 19:53:07 2023	1693741987	0	550	550	549
Sun Sep 03 19:53:06 2023	1693741986	0	550	550	549
Sun Sep 03 19:52:59 2023	1693741979	0	550	550	549
Sun Sep 03 19:53:02 2023	1693741982	0	550	550	549
Sun Sep 03 19:53:04 2023	1693741984	0	550	550	550
Sun Sep 03 19:53:04 2023	1693741984	0	550	550	550
Sun Sep 03 19:53:03 2023	1693741983	0	550	550	550
Sun Sep 03 19:53:00 2023	1693741980	0	550	550	550
Sun Sep 03 19:53:02 2023	1693741982	0	550	550	549
Sun Sep 03 19:53:01 2023	1693741981	0	550	551	550
Sun Sep 03 19:53:04 2023	1693741984	0	550	551	550
Sun Sep 03 19:53:04 2023	1693741984	0	550	551	546
Sun Sep 03 19:53:03 2023	1693741983	0	550	551	549
Sun Sep 03 19:53:07 2023	1693741987	0	550	551	550
Sun Sep 03 19:53:01 2023	1693741981	0	550	551	550
Sun Sep 03 19:53:02 2023	1693741982	0	551	551	550
Sun Sep 03 19:53:06 2023	1693741986	0	551	551	550
Sun Sep 03 19:53:05 2023	1693741985	0	551	551	550
Sun Sep 03 19:53:01 2023	1693741981	0	551	551	550
Sun Sep 03 19:53:01 2023	1693741981	0	550	551	549
Sun Sep 03 19:53:01 2023	1693741981	0	551	551	550
Sun Sep 03 19:53:07 2023	1693741987	0	551	551	550
Sun Sep 03 19:53:09 2023	1693741989	0	551	551	550
Sun Sep 03 19:53:02 2023	1693741982	2	550	551	549
Sun Sep 03 19:53:07 2023	1693741987	0	551	551	551
Sun Sep 03 19:53:07 2023	1693741987	0	551	551	551
Sun Sep 03 19:53:07 2023	1693741987	0	551	551	551
Sun Sep 03 19:53:08 2023	1693741988	1	551	551	551
Sun Sep 03 19:53:05 2023	1693741985	1	550	552	550
Sun Sep 03 19:53:09 2023	1693741989	0	551	552	551
Sun Sep 03 19:53:02 2023	1693741982	0	551	552	551
Sun Sep 03 19:53:03 2023	1693741983	0	552	552	551
Sun Sep 03 19:52:59 2023	1693741979	0	552	552	551
Sun Sep 03 19:53:08 2023	1693741988	0	552	552	551
Sun Sep 03 19:53:06 2023	1693741986	0	552	552	551
Sun Sep 03 19:53:00 2023	1693741980	1	551	552	551
Sun Sep 03 19:52:59 2023	1693741979	0	552	552	528
Sun Sep 03 19:53:04 2023	1693741984	0	552	552	551
Sun Sep 03 19:52:59 2023	1693741979	0	552	552	551
Sun Sep 03 19:53:02 2023	1693741982	0	552	552	551
Sun Sep 03 19:53:01 2023	1693741981	0	552	552	552
Sun Sep 03 19:53:00 2023	1693741980	0	552	552	551
Sun Sep 03 19:53:02 2023	1693741982	0	552	552	552
Sun Sep 03 19:53:06 2023	1693741986	0	552	552	551
Sun Sep 03 19:53:04 2023	1693741984	0	552	552	552
Sun Sep 03 19:53:02 2023	1693741982	1	552	553	547
Sun Sep 03 19:53:08 2023	1693741988	0	552	553	552
Sun Sep 03 19:53:09 2023	1693741989	0	552	553	547
Sun Sep 03 19:53:02 2023	1693741982	0	552	553	552
Sun Sep 03 19:53:00 2023	1693741980	0	552	553	552
Sun Sep 03 19:53:04 2023	1693741984	0	553	553	551
Sun Sep 03 19:53:04 2023	1693741984	0	553	553	552
Sun Sep 03 19:53:02 2023	1693741982	2	551	553	550
Sun Sep 03 19:53:04 2023	1693741984	0	553	553	552
Sun Sep 03 19:53:06 2023	1693741986	0	553	553	552
Sun Sep 03 19:53:01 2023	1693741981	1	552	553	552
Sun Sep 03 19:53:03 2023	1693741983	0	553	553	552
Sun Sep 03 19:53:05 2023	1693741985	0	553	553	552
Sun Sep 03 19:52:59 2023	1693741979	0	553	553	543
Sun Sep 03 19:53:04 2023	1693741984	0	553	553	553
Sun Sep 03 19:53:06 2023	1693741986	0	553	553	553
Sun Sep 03 19:53:07 2023	1693741987	0	553	553	552
Sun Sep 03 19:53:07 2023	1693741987	0	553	553	552
Sun Sep 03 19:53:07 2023	1693741987	0	553	553	553
Sun Sep 03 19:53:07 2023	1693741987	0	553	553	551
Sun Sep 03 19:53:08 2023	1693741988	0	553	554	552
Sun Sep 03 19:53:00 2023	1693741980	1	553	554	552
Sun Sep 03 19:53:03 2023	1693741983	0	553	554	553
Sun Sep 03 19:53:07 2023	1693741987	0	553	554	553
Sun Sep 03 19:52:59 2023	1693741979	0	554	554	552
Sun Sep 03 19:53:01 2023	1693741981	0	554	554	553
Sun Sep 03 19:53:05 2023	1693741985	0	553	554	553
Sun Sep 03 19:53:00 2023	1693741980	0	554	554	551
Sun Sep 03 19:53:06 2023	1693741986	0	554	554	553
Sun Sep 03 19:53:00 2023	1693741980	0	554	554	553
Sun Sep 03 19:53:02 2023	1693741982	0	554	554	553
Sun Sep 03 19:52:59 2023	1693741979	3	551	554	551
Sun Sep 03 19:53:02 2023	1693741982	0	554	554	553
Sun Sep 03 19:53:00 2023	1693741980	0	554	554	553
Sun Sep 03 19:53:03 2023	1693741983	0	554	554	554
Sun Sep 03 19:53:02 2023	1693741982	0	554	555	553
Sun Sep 03 19:53:04 2023	1693741984	0	554	555	553
Sun Sep 03 19:53:03 2023	1693741983	0	554	555	554
Sun Sep 03 19:53:08 2023	1693741988	0	555	555	554
Sun Sep 03 19:53:00 2023	1693741980	0	555	555	553
Sun Sep 03 19:53:00 2023	1693741980	0	555	555	552
Sun Sep 03 19:53:07 2023	1693741987	0	555	555	554
Sun Sep 03 19:53:07 2023	1693741987	0	555	555	554
Sun Sep 03 19:53:07 2023	1693741987	0	555	555	554
Sun Sep 03 19:53:01 2023	1693741981	0	555	555	554
Sun Sep 03 19:53:07 2023	1693741987	0	555	555	555
Sun Sep 03 19:53:07 2023	1693741987	0	555	555	555
Sun Sep 03 19:53:02 2023	1693741982	2	554	555	553
Sun Sep 03 19:52:58 2023	1693741978	2	553	555	553
Sun Sep 03 19:53:02 2023	1693741982	0	555	555	555
Sun Sep 03 19:53:08 2023	1693741988	0	555	555	555
Sun Sep 03 19:53:05 2023	1693741985	0	555	556	555
Sun Sep 03 19:53:06 2023	1693741986	0	555	556	555
Sun Sep 03 19:53:02 2023	1693741982	0	555	556	554
Sun Sep 03 19:53:03 2023	1693741983	0	555	556	555
Sun Sep 03 19:53:04 2023	1693741984	0	556	556	555
Sun Sep 03 19:53:08 2023	1693741988	0	556	556	555
Sun Sep 03 19:53:06 2023	1693741986	0	556	556	554
Sun Sep 03 19:53:06 2023	1693741986	0	556	556	555
Sun Sep 03 19:53:02 2023	1693741982	0	556	556	551
Sun Sep 03 19:52:59 2023	1693741979	1	556	556	555
Sun Sep 03 19:53:06 2023	1693741986	0	556	556	555
Sun Sep 03 19:53:01 2023	1693741981	1	555	556	555
Sun Sep 03 19:53:06 2023	1693741986	0	556	556	556
Sun Sep 03 19:53:09 2023	1693741989	0	556	556	555
Sun Sep 03 19:53:02 2023	1693741982	0	556	556	555
Sun Sep 03 19:53:06 2023	1693741986	0	556	556	555
Sun Sep 03 19:53:02 2023	1693741982	0	556	556	554
Sun Sep 03 19:53:03 2023	1693741983	0	556	556	556
Sun Sep 03 19:53:00 2023	1693741980	1	556	557	552
Sun Sep 03 19:53:09 2023	1693741989	0	556	557	556
Sun Sep 03 19:53:04 2023	1693741984	0	556	557	556
Sun Sep 03 19:53:06 2023	1693741986	0	557	557	556
Sun Sep 03 19:53:05 2023	1693741985	0	557	557	556
Sun Sep 03 19:53:00 2023	1693741980	0	557	557	556
Sun Sep 03 19:53:02 2023	1693741982	0	557	557	556
Sun Sep 03 19:53:04 2023	1693741984	0	557	557	556
Sun Sep 03 19:52:59 2023	1693741979	0	557	557	557
Sun Sep 03 19:53:02 2023	1693741982	0	557	557	556
Sun Sep 03 19:53:09 2023	1693741989	0	557	557	555
Sun Sep 03 19:53:00 2023	1693741980	0	557	557	556
Sun Sep 03 19:53:07 2023	1693741987	0	557	557	554
Sun Sep 03 19:53:04 2023	1693741984	1	557	557	556
Sun Sep 03 19:53:09 2023	1693741989	0	557	557	556
Sun Sep 03 19:53:07 2023	1693741987	0	557	557	556
Sun Sep 03 19:53:03 2023	1693741983	0	557	558	557
Sun Sep 03 19:53:02 2023	1693741982	0	557	558	556
Sun Sep 03 19:53:06 2023	1693741986	0	558	558	557
Sun Sep 03 19:53:08 2023	1693741988	0	557	558	557
Sun Sep 03 19:53:05 2023	1693741985	0	558	558	557
Sun Sep 03 19:53:06 2023	1693741986	0	558	558	557
Sun Sep 03 19:53:03 2023	1693741983	0	558	558	557
Sun Sep 03 19:53:04 2023	1693741984	0	558	558	557
Sun Sep 03 19:53:08 2023	1693741988	0	558	558	557
Sun Sep 03 19:53:06 2023	1693741986	0	558	558	558
Sun Sep 03 19:53:06 2023	1693741986	0	558	558	551
Sun Sep 03 19:53:07 2023	1693741987	0	558	558	557
Sun Sep 03 19:53:07 2023	1693741987	0	558	558	558
Sun Sep 03 19:53:02 2023	1693741982	1	557	558	557
Sun Sep 03 19:53:07 2023	1693741987	0	558	558	558
Sun Sep 03 19:53:08 2023	1693741988	0	558	558	557
Sun Sep 03 19:53:04 2023	1693741984	0	558	558	557
Sun Sep 03 19:53:00 2023	1693741980	0	558	558	557
Sun Sep 03 19:53:02 2023	1693741982	1	558	558	557
Sun Sep 03 19:53:07 2023	1693741987	0	558	558	558
Sun Sep 03 19:53:05 2023	1693741985	0	558	558	558
Sun Sep 03 19:53:07 2023	1693741987	0	558	558	558
Sun Sep 03 19:53:07 2023	1693741987	0	558	559	558
Sun Sep 03 19:52:59 2023	1693741979	0	559	559	558
Sun Sep 03 19:53:02 2023	1693741982	0	559	559	558
Sun Sep 03 19:53:06 2023	1693741986	0	559	559	558
Sun Sep 03 19:53:03 2023	1693741983	0	559	559	558
Sun Sep 03 19:53:07 2023	1693741987	0	559	559	558
Sun Sep 03 19:53:02 2023	1693741982	0	559	559	558
Sun Sep 03 19:53:08 2023	1693741988	0	559	559	555
Sun Sep 03 19:53:02 2023	1693741982	0	559	559	558
Sun Sep 03 19:52:59 2023	1693741979	0	559	559	559
Sun Sep 03 19:53:02 2023	1693741982	0	559	559	558
Sun Sep 03 19:53:06 2023	1693741986	0	559	559	554
Sun Sep 03 19:53:05 2023	1693741985	0	559	559	558
Sun Sep 03 19:53:01 2023	1693741981	0	559	559	558
Sun Sep 03 19:53:07 2023	1693741987	0	559	559	559
Sun Sep 03 19:53:07 2023	1693741987	0	559	559	559
