starttime	seconds	ctime	dtime	ttime	wait
Sun Sep 03 19:50:23 2023	1693741823	0	566	567	566
Sun Sep 03 19:50:23 2023	1693741823	0	566	567	566
Sun Sep 03 19:50:30 2023	1693741830	0	567	567	566
Sun Sep 03 19:50:22 2023	1693741822	0	567	567	567
Sun Sep 03 19:50:22 2023	1693741822	0	568	568	567
Sun Sep 03 19:50:22 2023	1693741822	0	568	568	567
Sun Sep 03 19:50:22 2023	1693741822	0	568	568	567
Sun Sep 03 19:50:23 2023	1693741823	0	568	568	568
Sun Sep 03 19:50:23 2023	1693741823	0	568	568	568
Sun Sep 03 19:50:29 2023	1693741829	0	568	569	568
Sun Sep 03 19:50:23 2023	1693741823	0	568	569	568
Sun Sep 03 19:50:29 2023	1693741829	0	569	569	569
Sun Sep 03 19:50:22 2023	1693741822	0	569	569	569
Sun Sep 03 19:50:23 2023	1693741823	0	569	569	569
Sun Sep 03 19:50:23 2023	1693741823	0	570	570	569
Sun Sep 03 19:50:22 2023	1693741822	3	567	570	566
Sun Sep 03 19:50:29 2023	1693741829	0	570	570	570
Sun Sep 03 19:50:22 2023	1693741822	0	570	570	569
Sun Sep 03 19:50:29 2023	1693741829	0	570	571	570
Sun Sep 03 19:50:22 2023	1693741822	0	571	571	570
Sun Sep 03 19:50:29 2023	1693741829	0	571	571	570
Sun Sep 03 19:50:29 2023	1693741829	0	571	571	570
Sun Sep 03 19:50:29 2023	1693741829	0	571	571	571
Sun Sep 03 19:50:22 2023	1693741822	0	571	572	570
Sun Sep 03 19:50:22 2023	1693741822	0	572	572	571
Sun Sep 03 19:50:22 2023	1693741822	0	572	572	572
Sun Sep 03 19:50:23 2023	1693741823	0	572	572	572
Sun Sep 03 19:50:22 2023	1693741822	3	570	573	569
Sun Sep 03 19:50:29 2023	1693741829	0	572	573	572
Sun Sep 03 19:50:29 2023	1693741829	0	573	573	572
Sun Sep 03 19:50:29 2023	1693741829	0	573	573	572
Sun Sep 03 19:50:30 2023	1693741830	0	573	573	572
Sun Sep 03 19:50:22 2023	1693741822	1	573	573	571
Sun Sep 03 19:50:22 2023	1693741822	0	574	574	573
Sun Sep 03 19:50:29 2023	1693741829	0	574	574	574
Sun Sep 03 19:50:23 2023	1693741823	0	574	574	574
Sun Sep 03 19:50:29 2023	1693741829	0	574	575	574
Sun Sep 03 19:50:22 2023	1693741822	0	575	575	574
Sun Sep 03 19:50:23 2023	1693741823	0	575	575	574
Sun Sep 03 19:50:22 2023	1693741822	0	575	575	574
Sun Sep 03 19:50:22 2023	1693741822	0	575	575	574
Sun Sep 03 19:50:29 2023	1693741829	0	575	575	575
Sun Sep 03 19:50:29 2023	1693741829	0	575	575	575
Sun Sep 03 19:50:29 2023	1693741829	0	575	575	575
Sun Sep 03 19:50:22 2023	1693741822	0	575	576	575
Sun Sep 03 19:50:29 2023	1693741829	0	576	576	575
Sun Sep 03 19:50:23 2023	1693741823	0	576	576	575
Sun Sep 03 19:50:29 2023	1693741829	0	577	577	576
Sun Sep 03 19:50:22 2023	1693741822	3	574	577	573
Sun Sep 03 19:50:22 2023	1693741822	0	577	577	576
Sun Sep 03 19:50:29 2023	1693741829	0	577	577	576
Sun Sep 03 19:50:23 2023	1693741823	0	577	577	577
Sun Sep 03 19:50:29 2023	1693741829	0	577	577	577
Sun Sep 03 19:50:23 2023	1693741823	0	577	577	577
Sun Sep 03 19:50:30 2023	1693741830	0	577	577	577
Sun Sep 03 19:50:23 2023	1693741823	0	577	578	577
Sun Sep 03 19:50:30 2023	1693741830	0	578	578	577
Sun Sep 03 19:50:30 2023	1693741830	0	578	578	577
Sun Sep 03 19:50:22 2023	1693741822	0	578	578	577
Sun Sep 03 19:50:29 2023	1693741829	0	578	578	577
Sun Sep 03 19:50:29 2023	1693741829	0	578	578	577
Sun Sep 03 19:50:22 2023	1693741822	0	578	579	578
Sun Sep 03 19:50:29 2023	1693741829	0	579	579	578
Sun Sep 03 19:50:29 2023	1693741829	0	579	579	578
Sun Sep 03 19:50:29 2023	1693741829	0	579	579	579
Sun Sep 03 19:50:23 2023	1693741823	0	580	580	579
Sun Sep 03 19:50:30 2023	1693741830	0	580	580	580
Sun Sep 03 19:50:22 2023	1693741822	0	581	581	580
Sun Sep 03 19:50:29 2023	1693741829	0	581	581	580
Sun Sep 03 19:50:22 2023	1693741822	0	581	581	580
Sun Sep 03 19:50:22 2023	1693741822	3	578	581	578
Sun Sep 03 19:50:29 2023	1693741829	1	581	581	580
Sun Sep 03 19:50:22 2023	1693741822	0	581	582	581
Sun Sep 03 19:50:29 2023	1693741829	0	582	582	581
Sun Sep 03 19:50:23 2023	1693741823	0	581	582	581
Sun Sep 03 19:50:22 2023	1693741822	0	582	582	581
Sun Sep 03 19:50:22 2023	1693741822	0	582	582	582
Sun Sep 03 19:50:22 2023	1693741822	0	583	583	582
Sun Sep 03 19:50:22 2023	1693741822	0	583	583	582
Sun Sep 03 19:50:29 2023	1693741829	0	583	584	583
Sun Sep 03 19:50:22 2023	1693741822	3	580	584	580
Sun Sep 03 19:50:22 2023	1693741822	0	584	584	583
Sun Sep 03 19:50:23 2023	1693741823	0	584	584	584
Sun Sep 03 19:50:22 2023	1693741822	0	584	584	584
Sun Sep 03 19:50:23 2023	1693741823	0	584	584	583
Sun Sep 03 19:50:22 2023	1693741822	0	585	585	584
Sun Sep 03 19:50:22 2023	1693741822	0	585	585	585
Sun Sep 03 19:50:22 2023	1693741822	0	585	586	585
Sun Sep 03 19:50:23 2023	1693741823	0	586	586	585
Sun Sep 03 19:50:29 2023	1693741829	0	586	587	586
Sun Sep 03 19:50:22 2023	1693741822	0	586	587	586
Sun Sep 03 19:50:22 2023	1693741822	0	586	587	586
Sun Sep 03 19:50:22 2023	1693741822	0	587	587	586
Sun Sep 03 19:50:22 2023	1693741822	0	587	587	586
Sun Sep 03 19:50:29 2023	1693741829	0	587	587	586
Sun Sep 03 19:50:22 2023	1693741822	0	587	587	586
Sun Sep 03 19:50:22 2023	1693741822	0	588	588	587
Sun Sep 03 19:50:22 2023	1693741822	3	585	588	584
Sun Sep 03 19:50:22 2023	1693741822	0	588	588	587
Sun Sep 03 19:50:23 2023	1693741823	0	588	588	588
Sun Sep 03 19:50:23 2023	1693741823	0	588	588	587
Sun Sep 03 19:50:22 2023	1693741822	0	588	588	587
Sun Sep 03 19:50:22 2023	1693741822	0	589	589	588
Sun Sep 03 19:50:29 2023	1693741829	0	590	590	589
Sun Sep 03 19:50:29 2023	1693741829	0	590	590	590
Sun Sep 03 19:50:22 2023	1693741822	0	590	590	590
Sun Sep 03 19:50:29 2023	1693741829	0	591	591	590
Sun Sep 03 19:50:22 2023	1693741822	0	591	591	591
Sun Sep 03 19:50:22 2023	1693741822	0	591	591	591
Sun Sep 03 19:50:22 2023	1693741822	0	591	591	591
Sun Sep 03 19:50:29 2023	1693741829	0	591	592	591
Sun Sep 03 19:50:29 2023	1693741829	0	592	592	591
Sun Sep 03 19:50:22 2023	1693741822	0	593	593	592
Sun Sep 03 19:50:22 2023	1693741822	0	593	593	592
Sun Sep 03 19:50:29 2023	1693741829	0	593	593	592
Sun Sep 03 19:50:29 2023	1693741829	0	593	593	592
Sun Sep 03 19:50:23 2023	1693741823	0	593	593	592
Sun Sep 03 19:50:22 2023	1693741822	0	594	594	593
Sun Sep 03 19:50:29 2023	1693741829	0	594	594	594
Sun Sep 03 19:50:22 2023	1693741822	0	594	594	593
Sun Sep 03 19:50:29 2023	1693741829	0	594	594	594
Sun Sep 03 19:50:29 2023	1693741829	0	594	594	594
Sun Sep 03 19:50:29 2023	1693741829	0	594	595	594
Sun Sep 03 19:50:23 2023	1693741823	0	594	595	594
Sun Sep 03 19:50:29 2023	1693741829	0	594	595	594
Sun Sep 03 19:50:22 2023	1693741822	0	595	595	593
Sun Sep 03 19:50:22 2023	1693741822	0	595	595	595
Sun Sep 03 19:50:23 2023	1693741823	0	595	595	594
Sun Sep 03 19:50:22 2023	1693741822	3	592	595	591
Sun Sep 03 19:50:22 2023	1693741822	0	595	596	595
Sun Sep 03 19:50:23 2023	1693741823	0	595	596	595
Sun Sep 03 19:50:29 2023	1693741829	0	596	596	595
Sun Sep 03 19:50:29 2023	1693741829	0	596	596	595
Sun Sep 03 19:50:22 2023	1693741822	0	596	596	596
Sun Sep 03 19:50:22 2023	1693741822	0	597	597	596
Sun Sep 03 19:50:23 2023	1693741823	0	597	597	596
Sun Sep 03 19:50:29 2023	1693741829	0	597	597	596
Sun Sep 03 19:50:29 2023	1693741829	0	597	597	597
Sun Sep 03 19:50:22 2023	1693741822	0	597	597	597
Sun Sep 03 19:50:22 2023	1693741822	3	595	599	595
Sun Sep 03 19:50:29 2023	1693741829	0	598	599	598
Sun Sep 03 19:50:29 2023	1693741829	0	598	599	598
Sun Sep 03 19:50:23 2023	1693741823	1	598	599	597
Sun Sep 03 19:50:29 2023	1693741829	0	598	599	598
Sun Sep 03 19:50:29 2023	1693741829	0	599	599	598
Sun Sep 03 19:50:22 2023	1693741822	0	599	599	599
Sun Sep 03 19:50:29 2023	1693741829	0	599	599	599
Sun Sep 03 19:50:22 2023	1693741822	0	599	600	599
Sun Sep 03 19:50:29 2023	1693741829	0	599	600	599
Sun Sep 03 19:50:22 2023	1693741822	0	600	600	599
Sun Sep 03 19:50:23 2023	1693741823	0	600	600	599
Sun Sep 03 19:50:22 2023	1693741822	3	597	600	597
Sun Sep 03 19:50:29 2023	1693741829	0	600	601	600
Sun Sep 03 19:50:22 2023	1693741822	0	600	601	600
Sun Sep 03 19:50:22 2023	1693741822	0	601	601	600
Sun Sep 03 19:50:22 2023	1693741822	3	598	601	598
Sun Sep 03 19:50:29 2023	1693741829	0	601	602	601
Sun Sep 03 19:50:29 2023	1693741829	0	602	602	601
Sun Sep 03 19:50:22 2023	1693741822	0	602	602	602
Sun Sep 03 19:50:22 2023	1693741822	0	602	602	602
Sun Sep 03 19:50:29 2023	1693741829	0	603	603	602
Sun Sep 03 19:50:22 2023	1693741822	0	603	603	603
Sun Sep 03 19:50:29 2023	1693741829	0	603	604	603
Sun Sep 03 19:50:23 2023	1693741823	0	604	604	604
Sun Sep 03 19:50:22 2023	1693741822	0	605	605	604
Sun Sep 03 19:50:22 2023	1693741822	0	605	605	605
Sun Sep 03 19:50:23 2023	1693741823	0	606	606	605
Sun Sep 03 19:50:22 2023	1693741822	0	606	607	606
Sun Sep 03 19:50:22 2023	1693741822	0	607	607	606
Sun Sep 03 19:50:22 2023	1693741822	0	606	607	606
Sun Sep 03 19:50:22 2023	1693741822	0	607	607	606
Sun Sep 03 19:50:22 2023	1693741822	0	607	607	606
Sun Sep 03 19:50:22 2023	1693741822	0	607	607	607
Sun Sep 03 19:50:29 2023	1693741829	0	607	608	607
Sun Sep 03 19:50:29 2023	1693741829	0	607	608	607
Sun Sep 03 19:50:22 2023	1693741822	0	608	608	607
Sun Sep 03 19:50:22 2023	1693741822	1	608	608	607
Sun Sep 03 19:50:29 2023	1693741829	0	609	609	608
Sun Sep 03 19:50:22 2023	1693741822	0	610	610	609
Sun Sep 03 19:50:29 2023	1693741829	0	610	610	610
Sun Sep 03 19:50:22 2023	1693741822	0	610	610	610
Sun Sep 03 19:50:22 2023	1693741822	0	613	613	613
Sun Sep 03 19:50:22 2023	1693741822	0	613	613	613
Sun Sep 03 19:50:22 2023	1693741822	0	615	616	615
Sun Sep 03 19:50:22 2023	1693741822	2	614	616	612
Sun Sep 03 19:50:22 2023	1693741822	3	613	616	611
Sun Sep 03 19:50:22 2023	1693741822	0	619	620	619
Sun Sep 03 19:50:29 2023	1693741829	0	620	620	619
Sun Sep 03 19:50:29 2023	1693741829	0	621	621	621
Sun Sep 03 19:50:29 2023	1693741829	0	624	624	624
Sun Sep 03 19:50:22 2023	1693741822	3	626	629	625
Sun Sep 03 19:50:29 2023	1693741829	0	635	635	634
Sun Sep 03 19:50:22 2023	1693741822	3	632	636	632
Sun Sep 03 19:50:22 2023	1693741822	3	633	636	632
Sun Sep 03 19:50:22 2023	1693741822	3	646	649	645
Sun Sep 03 19:50:22 2023	1693741822	0	650	650	649
Sun Sep 03 19:50:22 2023	1693741822	3	647	650	647
Sun Sep 03 19:50:22 2023	1693741822	3	655	658	654
Sun Sep 03 19:50:22 2023	1693741822	3	665	667	664
Sun Sep 03 19:50:22 2023	1693741822	3	671	674	671
Sun Sep 03 19:50:22 2023	1693741822	3	679	681	678
Sun Sep 03 19:50:22 2023	1693741822	3	691	694	691
Sun Sep 03 19:50:22 2023	1693741822	3	703	706	702
